numero_police,date_edition,date_effet,date_echeance,numero_immatriculation,statut_contrat,entite,type_intermediaire,prime_nette,date_creation
POL385165,2020-11-29,2022-12-05,2025-01-18,OHP 402,valide,NSIA,courtier,1542194,29-09-20242019
POL315934,2020-07-23,2024-03-25,2025-02-25,6B 1X2ZYG,suspendu,LEADWAY,agent generale,2894327,29-09-20242019
POL731645,2023-01-31,2024-06-29,2025-06-24,WVC-4323,annulé,NSIA,banque assurance,3769990,29-09-20242019
POL557577,2022-11-22,2023-09-18,2024-06-11,1OY 271,valide,NSIA,bureau direct,4810379,29-09-20242019
POL463790,2020-03-21,2025-04-05,2025-07-17,ZIV 286,valide,LEADWAY,courtier,1323563,29-09-20242019
POL346173,2023-07-29,2024-10-06,2024-11-27,2-D6152,suspendu,LEADWAY,agent generale,4266431,29-09-20242019
POL101125,2022-08-15,2024-06-10,2024-09-12,4-22573O,annulé,SUNU,courtier,3084113,29-09-20242019
POL292546,2021-01-09,2023-09-11,2025-03-08,C 282073,suspendu,LEADWAY,banque assurance,1936540,29-09-20242019
POL498754,2023-02-04,2024-06-02,2024-10-06,229 BME,annulé,LEADWAY,courtier,1292885,29-09-20242019
POL768508,2020-08-14,2022-06-29,2024-04-21,4EB 524,annulé,LEADWAY,courtier,2124168,29-09-20242019
POL604871,2021-05-26,2021-08-27,2022-12-05,8N 2K5GHZ,valide,LEADWAY,banque assurance,4499063,29-09-20242019
POL460076,2023-08-01,2025-02-09,2025-04-19,JZC-909,expiré,NSIA,banque assurance,430233,29-09-20242019
POL001183,2022-06-16,2023-04-02,2023-06-04,POE-179,expiré,SUNU,agent generale,2707716,29-09-20242019
POL868933,2023-10-16,2025-09-13,2025-09-20,5VN 299,annulé,LEADWAY,agent generale,305254,29-09-20242019
POL989808,2022-02-15,2025-09-09,2025-09-26,X08 9GZ,annulé,LEADWAY,courtier,836659,29-09-20242019
POL474117,2022-09-08,2023-09-12,2024-07-12,ZLQ 338,valide,LEADWAY,agent generale,762116,29-09-20242019
POL474825,2022-04-20,2022-05-09,2023-09-03,ZXC 676,annulé,LEADWAY,agent generale,2567997,29-09-20242019
POL133274,2023-01-30,2025-06-02,2025-06-08,532ODK,expiré,SUNU,banque assurance,450516,29-09-20242019
POL364226,2021-05-29,2021-12-21,2023-11-19,IZ 05888,valide,NSIA,bureau direct,2657008,29-09-20242019
POL931822,2024-01-03,2024-04-18,2025-06-25,BYO 616,annulé,SUNU,agent generale,2911766,29-09-20242019
POL797931,2023-07-19,2023-11-29,2024-09-09,93Q 1205,annulé,LEADWAY,bureau direct,1796775,29-09-20242019
POL991737,2022-03-07,2025-09-21,2025-09-26,942-301,valide,SUNU,banque assurance,1366579,29-09-20242019
POL850026,2024-07-27,2024-09-19,2024-11-23,5FN 816,annulé,NSIA,agent generale,2296348,29-09-20242019
POL922259,2021-05-02,2021-10-01,2022-11-14,JPA-193,suspendu,NSIA,banque assurance,626892,29-09-20242019
POL055051,2022-02-24,2022-12-03,2024-04-30,0OWP 06,annulé,SUNU,banque assurance,3659667,29-09-20242019
POL184097,2020-03-17,2023-10-14,2025-06-18,357 NCI,expiré,LEADWAY,banque assurance,3802932,29-09-20242019
POL282908,2020-05-30,2025-06-16,2025-07-29,HTH 683,valide,LEADWAY,courtier,2544559,29-09-20242019
POL870357,2021-01-22,2024-06-18,2024-08-18,UXZ 966,annulé,LEADWAY,bureau direct,364768,29-09-20242019
POL589219,2020-06-21,2022-07-09,2024-04-26,5WS I92,valide,NSIA,courtier,1596009,29-09-20242019
POL855223,2023-02-21,2023-04-16,2023-07-13,718-EEK,expiré,NSIA,bureau direct,3006492,29-09-20242019
POL024071,2022-02-11,2024-10-19,2025-04-14,8N043,valide,LEADWAY,agent generale,3283672,29-09-20242019
POL681161,2021-04-24,2024-04-03,2024-10-07,380 6944,annulé,LEADWAY,courtier,870262,29-09-20242019
POL660757,2022-09-27,2023-05-28,2023-06-15,060-YYA,valide,SUNU,agent generale,4975767,29-09-20242019
POL457905,2022-11-29,2022-12-12,2025-09-08,SY 1994,valide,LEADWAY,banque assurance,1574414,29-09-20242019
POL088298,2023-01-02,2023-02-08,2023-03-08,613 ZWG,expiré,LEADWAY,banque assurance,1132210,29-09-20242019
POL169320,2023-02-03,2024-01-04,2025-01-28,442-GPQ,expiré,SUNU,bureau direct,1303048,29-09-20242019
POL127038,2024-04-04,2025-07-17,2025-08-21,FMV6716,annulé,NSIA,agent generale,3746904,29-09-20242019
POL543391,2020-06-05,2024-08-22,2025-03-01,PY3 C1K,annulé,LEADWAY,agent generale,2982929,29-09-20242019
POL009922,2023-03-19,2023-12-25,2024-04-10,5227 QK,annulé,SUNU,agent generale,2322882,29-09-20242019
POL527118,2023-01-20,2024-10-13,2024-10-26,VU 1024,valide,SUNU,bureau direct,4530658,29-09-20242019
POL122007,2022-06-14,2023-03-11,2023-06-02,6MX25,valide,LEADWAY,bureau direct,3112989,29-09-20242019
POL684461,2022-05-05,2023-08-12,2024-10-12,73Y W38,annulé,SUNU,bureau direct,94640,29-09-20242019
POL909718,2020-01-28,2023-06-19,2024-01-13,R61-34I,suspendu,SUNU,courtier,4335096,29-09-20242019
POL680411,2023-10-28,2025-02-26,2025-03-09,40-37271,annulé,LEADWAY,agent generale,1691261,29-09-20242019
POL766242,2022-10-08,2024-09-04,2024-12-18,NGH 746,annulé,NSIA,agent generale,1806738,29-09-20242019
POL975124,2022-12-12,2023-08-12,2025-09-06,MOJ 819,suspendu,NSIA,agent generale,2886439,29-09-20242019
POL568881,2020-07-10,2022-10-15,2023-08-09,338 3340,annulé,LEADWAY,bureau direct,4644181,29-09-20242019
POL133671,2021-02-05,2021-11-03,2022-12-02,5VO8044,suspendu,LEADWAY,bureau direct,2633621,29-09-20242019
POL621146,2023-02-12,2023-02-24,2023-03-10,MOV J34,annulé,LEADWAY,agent generale,1669199,29-09-20242019
POL647526,2022-03-18,2023-05-16,2024-07-27,2YPH 12,expiré,NSIA,bureau direct,1960756,29-09-20242019
POL553078,2024-02-13,2024-09-03,2025-08-21,8MB J95,valide,LEADWAY,bureau direct,825374,29-09-20242019
POL769078,2020-08-01,2025-02-18,2025-07-13,8WX C08,valide,NSIA,courtier,3190348,29-09-20242019
POL100725,2020-10-12,2023-04-08,2024-10-10,78F 027,suspendu,LEADWAY,agent generale,2869639,29-09-20242019
POL978756,2022-09-10,2023-09-10,2025-05-03,545-FWH,valide,SUNU,courtier,270114,29-09-20242019
POL333488,2021-01-25,2025-02-23,2025-08-27,23-HG12,annulé,NSIA,bureau direct,4581965,29-09-20242019
POL724506,2024-03-19,2025-07-14,2025-08-02,63B 3216,valide,SUNU,courtier,729082,29-09-20242019
POL618390,2022-05-23,2022-11-02,2023-08-19,2N382,suspendu,NSIA,courtier,1750035,29-09-20242019
POL055799,2021-10-23,2025-08-19,2025-08-29,UNW 969,valide,LEADWAY,bureau direct,1502606,29-09-20242019
POL790259,2021-04-03,2023-12-29,2024-01-23,5C 26253,suspendu,LEADWAY,courtier,4088689,29-09-20242019
POL274842,2020-08-05,2021-01-23,2023-12-08,HPV 282,valide,SUNU,agent generale,4600861,29-09-20242019
POL024033,2023-12-21,2025-01-04,2025-02-06,140 FIB,valide,NSIA,banque assurance,4619056,29-09-20242019
POL890153,2023-09-20,2025-05-04,2025-07-09,DSX9568,expiré,NSIA,banque assurance,4830027,29-09-20242019
POL235638,2024-09-20,2024-12-02,2025-08-30,173-823,expiré,SUNU,agent generale,2098038,29-09-20242019
POL972582,2021-07-08,2025-02-10,2025-07-24,TEI-501,suspendu,LEADWAY,banque assurance,4023867,29-09-20242019
POL099584,2020-12-11,2022-11-04,2025-08-09,XZ8 7870,valide,LEADWAY,bureau direct,3011213,29-09-20242019
POL212545,2020-07-01,2020-07-18,2023-09-02,5UU 625,valide,LEADWAY,banque assurance,299938,29-09-20242019
POL199847,2024-05-05,2024-12-15,2024-12-28,1V 62607,expiré,LEADWAY,banque assurance,4084546,29-09-20242019
POL991121,2021-08-20,2025-02-10,2025-02-15,760-OTF,suspendu,LEADWAY,bureau direct,2590787,29-09-20242019
POL900412,2020-09-14,2024-09-22,2025-06-27,IN2 D3D,expiré,LEADWAY,courtier,2368797,29-09-20242019
POL025246,2020-12-28,2023-04-20,2024-11-09,7476,annulé,NSIA,courtier,4330913,29-09-20242019
POL607766,2020-07-11,2020-08-02,2024-11-14,854-UCT,expiré,NSIA,banque assurance,2667964,29-09-20242019
POL578022,2024-09-28,2025-04-29,2025-06-12,C 975991,valide,SUNU,banque assurance,62231,29-09-20242019
POL963334,2023-05-23,2024-08-17,2024-09-30,D91-39I,suspendu,NSIA,banque assurance,4725868,29-09-20242019
POL180768,2020-09-11,2024-06-02,2025-06-12,VXR 299,annulé,NSIA,agent generale,1344204,29-09-20242019
POL043005,2021-11-25,2023-06-14,2024-02-17,WCU 598,expiré,SUNU,bureau direct,4159459,29-09-20242019
POL142358,2022-12-09,2023-07-24,2024-10-25,5C 6D2KTT,valide,NSIA,courtier,4072533,29-09-20242019
POL172533,2023-09-27,2024-08-27,2025-05-27,17R Q09,valide,SUNU,banque assurance,4380762,29-09-20242019
POL985130,2021-09-22,2025-09-08,2025-09-15,750 7PL,annulé,SUNU,banque assurance,1732371,29-09-20242019
POL521698,2020-01-01,2024-08-28,2025-01-11,KG-5751,expiré,NSIA,banque assurance,4246363,29-09-20242019
POL141090,2020-08-30,2025-04-04,2025-08-21,PZA-9442,expiré,SUNU,bureau direct,4252185,29-09-20242019
POL148951,2020-05-28,2023-06-07,2024-05-06,UTK 482,suspendu,LEADWAY,bureau direct,2524128,29-09-20242019
POL008731,2024-04-03,2024-08-01,2025-01-26,XIQ 786,annulé,NSIA,bureau direct,1604113,29-09-20242019
POL930165,2024-01-04,2024-06-21,2024-10-12,U 437465,suspendu,NSIA,courtier,133391,29-09-20242019
POL096164,2021-07-16,2023-11-05,2024-05-17,052-UJV,suspendu,NSIA,agent generale,216136,29-09-20242019
POL772702,2022-12-22,2024-08-25,2025-07-17,UO-2782,suspendu,SUNU,bureau direct,3769470,29-09-20242019
POL839077,2021-01-25,2022-09-21,2024-01-29,230-BIGX,valide,NSIA,agent generale,1890265,29-09-20242019
POL910037,2022-10-23,2024-07-17,2025-07-23,KLS 378,expiré,NSIA,courtier,4887169,29-09-20242019
POL041634,2023-02-03,2023-12-25,2024-04-27,171 PPP,valide,LEADWAY,courtier,1205386,29-09-20242019
POL440293,2019-10-06,2025-02-22,2025-04-22,AWZ-9016,expiré,LEADWAY,courtier,3510602,29-09-20242019
POL626787,2019-09-29,2020-03-23,2020-06-21,FJS0675,suspendu,NSIA,agent generale,1972945,29-09-20242019
POL652915,2021-11-27,2022-04-05,2024-10-04,134LM,expiré,LEADWAY,agent generale,728723,29-09-20242019
POL020665,2022-09-15,2023-09-30,2024-02-28,560-JKM,expiré,LEADWAY,courtier,3906162,29-09-20242019
POL106152,2021-08-20,2022-09-01,2023-08-22,WIX6811,expiré,LEADWAY,agent generale,3140630,29-09-20242019
POL759161,2023-07-23,2025-02-12,2025-05-20,GQB-3985,expiré,LEADWAY,agent generale,2955023,29-09-20242019
POL111008,2021-11-24,2025-02-26,2025-05-03,594H,annulé,SUNU,agent generale,1067339,29-09-20242019
POL120146,2020-02-16,2020-03-21,2024-01-04,669 7GX,valide,NSIA,bureau direct,3251142,29-09-20242019
POL835766,2024-02-23,2024-08-19,2025-09-21,6LM1712,suspendu,SUNU,bureau direct,1503746,29-09-20242019
POL533017,2023-03-22,2023-07-03,2024-12-25,029KWM,expiré,LEADWAY,bureau direct,4451871,29-09-20242019
POL365244,2023-02-18,2023-03-17,2025-07-30,217-128,annulé,LEADWAY,banque assurance,3885650,29-09-20242019
POL410517,2020-05-19,2022-08-28,2024-12-02,ZGU 474,valide,NSIA,bureau direct,3993072,29-09-20242019
POL569071,2020-02-08,2023-07-16,2023-11-19,199 4968,expiré,LEADWAY,agent generale,4472685,29-09-20242019
POL359316,2022-12-15,2023-06-14,2024-02-17,1L605,expiré,SUNU,courtier,535468,29-09-20242019
POL653722,2021-06-21,2023-01-05,2024-06-06,724-TAR,suspendu,NSIA,bureau direct,3127908,29-09-20242019
POL744871,2020-10-21,2025-05-05,2025-09-17,05C 8999,suspendu,SUNU,agent generale,979163,29-09-20242019
POL375483,2021-05-26,2024-04-10,2024-08-09,064-UEJD,annulé,SUNU,agent generale,3144912,29-09-20242019
POL355469,2022-10-16,2023-10-06,2024-08-15,1576,annulé,LEADWAY,agent generale,4938973,29-09-20242019
POL857224,2024-04-01,2024-07-03,2025-08-20,0Y348,expiré,SUNU,agent generale,1927611,29-09-20242019
POL441070,2023-10-22,2025-03-27,2025-06-12,604-MLS,suspendu,NSIA,agent generale,3425523,29-09-20242019
POL720528,2024-09-22,2024-12-23,2025-04-07,9V 58303,valide,NSIA,banque assurance,4312569,29-09-20242019
POL451893,2020-10-22,2023-06-12,2024-07-01,1P K0672,expiré,SUNU,bureau direct,3349228,29-09-20242019
POL494662,2021-01-20,2023-07-06,2024-06-20,7ZN R09,annulé,NSIA,agent generale,4216358,29-09-20242019
POL588204,2019-10-04,2019-11-01,2022-08-08,4R HM556,expiré,LEADWAY,agent generale,4858963,29-09-20242019
POL347440,2023-05-18,2025-04-14,2025-09-23,KPR 551,suspendu,SUNU,banque assurance,819224,29-09-20242019
POL194353,2023-04-11,2025-04-14,2025-09-26,07I T78,suspendu,NSIA,banque assurance,2418295,29-09-20242019
POL564613,2024-09-12,2024-10-05,2025-09-24,OXX-708,suspendu,SUNU,agent generale,3274380,29-09-20242019
POL849052,2022-05-04,2023-09-06,2023-09-22,96D HU8,expiré,SUNU,bureau direct,3460189,29-09-20242019
POL340446,2020-03-25,2025-03-12,2025-09-01,629-SVW,expiré,NSIA,agent generale,4354670,29-09-20242019
POL288421,2022-06-01,2023-12-30,2024-05-29,AKD-952,annulé,NSIA,banque assurance,2545116,29-09-20242019
POL804828,2021-07-07,2025-02-23,2025-02-27,5GG 341,annulé,NSIA,banque assurance,3843199,29-09-20242019
POL713369,2019-12-04,2023-11-29,2025-07-31,21M 1992,valide,SUNU,courtier,449071,29-09-20242019
POL432061,2023-07-05,2023-12-18,2025-08-27,VLL-6497,valide,NSIA,bureau direct,1980920,29-09-20242019
POL447401,2021-12-03,2023-05-08,2023-07-17,3QY5204,expiré,LEADWAY,courtier,1662849,29-09-20242019
POL992063,2021-09-16,2025-03-08,2025-08-21,155 QYI,valide,LEADWAY,bureau direct,3492110,29-09-20242019
POL282096,2020-10-11,2025-02-10,2025-03-02,431 FTC,valide,SUNU,bureau direct,1442715,29-09-20242019
POL569624,2020-01-31,2024-05-11,2025-01-31,5P 11169,suspendu,LEADWAY,bureau direct,2488948,29-09-20242019
POL768941,2019-10-22,2022-05-11,2024-05-05,41ZR948,annulé,LEADWAY,bureau direct,159360,29-09-20242019
POL877131,2024-07-12,2025-04-09,2025-07-07,MXC 453,valide,SUNU,agent generale,1477928,29-09-20242019
POL909256,2024-06-30,2024-07-01,2025-06-22,U90-WFZ,annulé,NSIA,courtier,1151536,29-09-20242019
POL123497,2022-05-30,2024-11-28,2025-04-02,8487 VY,annulé,LEADWAY,bureau direct,3537309,29-09-20242019
POL494069,2024-03-25,2024-05-16,2024-11-08,BRG 595,annulé,SUNU,banque assurance,2561686,29-09-20242019
POL119851,2022-01-28,2022-12-16,2024-03-07,ZTR 106,suspendu,SUNU,banque assurance,1784030,29-09-20242019
POL583584,2020-01-08,2022-06-14,2022-06-16,XNW-2225,suspendu,LEADWAY,banque assurance,4491378,29-09-20242019
POL783915,2023-11-13,2024-01-11,2025-03-03,N 597244,expiré,SUNU,agent generale,1577808,29-09-20242019
POL570698,2022-12-24,2025-04-24,2025-06-03,796XKS,expiré,LEADWAY,banque assurance,4603684,29-09-20242019
POL389854,2024-04-03,2024-05-21,2024-12-07,MQ-9595,valide,SUNU,agent generale,4369860,29-09-20242019
POL512467,2021-02-28,2022-01-23,2022-11-10,725WIY,suspendu,SUNU,courtier,3746613,29-09-20242019
POL841013,2021-03-03,2022-03-05,2025-05-13,047-WLJ,valide,LEADWAY,bureau direct,2444806,29-09-20242019
POL893635,2022-04-18,2022-12-23,2025-04-03,267 6673,suspendu,NSIA,courtier,1889881,29-09-20242019
POL396625,2023-02-20,2024-02-14,2024-11-27,976L2,annulé,LEADWAY,agent generale,4214828,29-09-20242019
POL922292,2021-06-09,2021-12-01,2023-06-14,XJF 8382,valide,NSIA,agent generale,3979302,29-09-20242019
POL291179,2024-04-15,2025-09-18,2025-09-19,053Z,annulé,LEADWAY,bureau direct,4616432,29-09-20242019
POL794967,2020-05-16,2025-09-26,2025-09-26,YQB 554,expiré,LEADWAY,banque assurance,3769986,29-09-20242019
POL788977,2023-01-07,2025-08-01,2025-09-27,944 BAG,expiré,SUNU,agent generale,4184302,29-09-20242019
POL789984,2022-08-25,2023-07-03,2024-12-30,0P FB227,valide,LEADWAY,banque assurance,2596649,29-09-20242019
POL256872,2020-05-04,2022-11-20,2025-05-05,SYU-550,annulé,LEADWAY,courtier,4837829,29-09-20242019
POL113070,2020-03-10,2024-06-09,2025-03-23,V37-PCE,annulé,NSIA,agent generale,1602017,29-09-20242019
POL415251,2024-04-16,2025-04-14,2025-09-16,7-4297U,valide,SUNU,banque assurance,2413830,29-09-20242019
POL019063,2021-08-01,2024-12-22,2024-12-27,4RF1423,valide,SUNU,courtier,1963795,29-09-20242019
POL694837,2023-11-23,2025-01-07,2025-08-01,CZ8 V8Q,valide,NSIA,bureau direct,1033380,29-09-20242019
POL108767,2022-11-16,2024-02-08,2024-12-30,WWJ M99,suspendu,LEADWAY,courtier,1605137,29-09-20242019
POL772580,2024-01-01,2025-05-01,2025-05-18,821 8IX,valide,LEADWAY,bureau direct,4372055,29-09-20242019
POL593527,2022-08-30,2024-06-03,2025-02-12,SQP-4196,expiré,NSIA,banque assurance,4365028,29-09-20242019
POL747833,2021-05-11,2023-12-14,2025-04-19,409UM,annulé,LEADWAY,courtier,2563853,29-09-20242019
POL474767,2022-03-05,2023-10-23,2024-12-02,ZSF 774,expiré,NSIA,bureau direct,1874350,29-09-20242019
POL319519,2022-08-15,2025-05-10,2025-06-15,529W1,valide,NSIA,agent generale,1417708,29-09-20242019
POL213612,2021-04-03,2022-06-16,2023-07-21,58S 292,annulé,LEADWAY,courtier,4960491,29-09-20242019
POL281344,2020-01-03,2020-04-12,2022-04-07,104-ZCZQ,expiré,NSIA,courtier,4064797,29-09-20242019
POL330076,2021-08-04,2023-12-09,2025-01-21,2ZE6530,annulé,SUNU,courtier,979117,29-09-20242019
POL410533,2021-03-25,2021-07-03,2025-07-29,635 GLP,valide,LEADWAY,banque assurance,204967,29-09-20242019
POL896014,2024-05-06,2024-08-01,2024-09-06,5XGZ 65,expiré,LEADWAY,agent generale,272829,29-09-20242019
POL071711,2020-06-14,2023-03-18,2025-02-12,2TER503,suspendu,SUNU,courtier,4913940,29-09-20242019
POL548918,2020-11-02,2021-03-12,2024-02-20,752 FUW,annulé,NSIA,agent generale,2198745,29-09-20242019
POL706223,2023-05-01,2023-07-15,2024-10-25,8772 BU,expiré,NSIA,bureau direct,4084887,29-09-20242019
POL924853,2024-03-27,2025-08-16,2025-08-29,VNV 3732,annulé,NSIA,bureau direct,2212238,29-09-20242019
POL624749,2023-03-13,2024-08-12,2025-03-24,8JL11,annulé,NSIA,courtier,3455931,29-09-20242019
POL854092,2024-01-17,2024-02-15,2024-04-30,HLM 660,suspendu,SUNU,bureau direct,4120514,29-09-20242019
POL131235,2023-06-11,2023-07-08,2025-02-15,FGS 5905,valide,NSIA,bureau direct,172204,29-09-20242019
POL688061,2021-01-25,2021-05-14,2022-11-25,003 4249,expiré,SUNU,bureau direct,3453525,29-09-20242019
POL942030,2021-12-23,2025-04-26,2025-09-21,2JN 717,expiré,LEADWAY,banque assurance,1973591,29-09-20242019
POL316170,2022-04-22,2024-07-06,2025-08-23,26T 513,expiré,NSIA,courtier,2019530,29-09-20242019
POL151485,2022-09-14,2024-08-19,2024-12-22,1NJ3030,suspendu,NSIA,bureau direct,2331677,29-09-20242019
POL705582,2024-03-22,2024-03-24,2025-05-21,096-831,annulé,NSIA,agent generale,1783653,29-09-20242019
POL140486,2022-01-02,2022-06-10,2025-02-28,84-9029Z,expiré,NSIA,agent generale,2200818,29-09-20242019
POL287129,2024-05-05,2024-12-31,2025-02-04,15TC575,expiré,SUNU,banque assurance,2118916,29-09-20242019
POL823870,2021-04-08,2025-07-06,2025-07-07,149 UXM,suspendu,SUNU,bureau direct,3769300,29-09-20242019
POL425124,2023-04-12,2023-07-29,2024-04-02,KKC 372,expiré,LEADWAY,courtier,2347641,29-09-20242019
POL420066,2023-07-04,2023-08-29,2024-04-13,YGV 843,suspendu,SUNU,agent generale,4234368,29-09-20242019
POL254149,2020-01-10,2022-07-11,2025-05-22,5663,expiré,LEADWAY,bureau direct,1590964,29-09-20242019
POL304539,2020-12-08,2021-11-22,2023-10-06,9A553,annulé,SUNU,courtier,942467,29-09-20242019
POL801418,2022-08-14,2023-12-03,2025-05-21,3T 9E2YMF,valide,SUNU,bureau direct,3448377,29-09-20242019
POL501882,2022-10-06,2023-08-07,2025-05-21,4WD 188,annulé,SUNU,courtier,590433,29-09-20242019
POL467240,2020-10-01,2021-10-17,2024-05-29,MNH 802,valide,SUNU,bureau direct,3726666,29-09-20242019
POL465403,2022-05-24,2024-10-16,2025-03-30,149 8279,expiré,NSIA,banque assurance,1798972,29-09-20242019
POL011895,2021-03-25,2022-10-08,2025-02-07,6RE C07,suspendu,NSIA,agent generale,2578620,29-09-20242019
POL393412,2022-09-18,2023-12-05,2025-04-26,ZRN V11,valide,LEADWAY,agent generale,1917243,29-09-20242019
POL395845,2022-12-20,2023-12-11,2023-12-26,6QJ6554,expiré,NSIA,banque assurance,1325523,29-09-20242019
POL268223,2021-06-21,2023-11-10,2024-04-04,HJA2350,expiré,SUNU,bureau direct,711624,29-09-20242019
POL008338,2022-05-05,2023-01-26,2023-04-26,MGQ 350,annulé,SUNU,agent generale,1373811,29-09-20242019
POL075325,2020-06-12,2021-06-16,2023-04-16,LYZ 930,expiré,NSIA,banque assurance,239013,29-09-20242019
POL537045,2022-12-26,2023-07-04,2023-11-29,TJY-1448,valide,LEADWAY,courtier,166090,29-09-20242019
POL843229,2020-02-09,2022-08-15,2025-01-11,56-J430,expiré,SUNU,courtier,4618299,29-09-20242019
POL763931,2023-04-26,2024-09-13,2024-10-10,4WC 939,suspendu,NSIA,banque assurance,3424393,29-09-20242019
POL233189,2020-08-14,2021-12-02,2022-07-06,014-WGC,expiré,SUNU,agent generale,2977095,29-09-20242019
POL436125,2023-05-06,2024-02-29,2024-09-15,0EZ Q86,suspendu,SUNU,courtier,1402873,29-09-20242019
POL239851,2020-12-30,2024-02-16,2025-09-28,862ODN,valide,LEADWAY,agent generale,1834540,29-09-20242019
POL260811,2023-01-27,2023-03-05,2023-08-20,D 598004,valide,NSIA,agent generale,289583,29-09-20242019
POL523195,2020-05-22,2021-02-28,2022-01-05,315 7OJ,expiré,SUNU,courtier,1626353,29-09-20242019
POL018153,2020-08-31,2021-01-12,2025-03-31,869-PPX,valide,NSIA,banque assurance,58469,29-09-20242019
POL355527,2022-03-19,2024-03-02,2025-05-28,513-ESM,suspendu,NSIA,bureau direct,3169705,29-09-20242019
POL174354,2020-08-04,2023-01-29,2023-10-07,FCZ-146,valide,NSIA,banque assurance,3842305,29-09-20242019
POL027857,2020-08-24,2024-08-07,2025-01-05,51M 9377,valide,SUNU,agent generale,3467704,29-09-20242019
POL284124,2021-10-08,2023-10-21,2025-04-16,260T2,expiré,SUNU,banque assurance,4264073,29-09-20242019
POL893528,2022-12-04,2023-11-07,2025-03-31,49LM945,annulé,LEADWAY,bureau direct,3157155,29-09-20242019
POL058076,2024-03-06,2024-05-17,2024-12-26,CFY-861,expiré,LEADWAY,agent generale,814136,29-09-20242019
POL165898,2023-06-24,2024-08-23,2024-12-07,GZJ 172,annulé,NSIA,courtier,2229276,29-09-20242019
POL512647,2019-10-07,2021-12-31,2024-04-13,90-8192B,valide,LEADWAY,courtier,3005417,29-09-20242019
POL260170,2019-11-20,2021-10-21,2023-07-09,MTH-729,annulé,LEADWAY,agent generale,4167114,29-09-20242019
